,Date,Ozone,CO,SO2,NO2,PM10,PM2.5,Station,Year,Month,DayName,Season,AQI,AQI_Category,Zone
14869,2022-04-27,32.52,1.16,21.98,95.76,288.83,141.09,"Patparganj, Delhi - DPCC",2022,4,Wednesday,summer,288.83,4,East Delhi
14870,2022-04-28,16.27,1.68,18.46,100.53999999999999,320.21,153.03,"Patparganj, Delhi - DPCC",2022,4,Thursday,summer,320.21,1,East Delhi
14871,2022-04-29,14.9,2.2,20.46,93.33,341.08,153.48,"Patparganj, Delhi - DPCC",2022,4,Friday,summer,341.08,1,East Delhi
14872,2022-04-30,53.68,1.98,16.74,73.03,272.49,125.59,"Patparganj, Delhi - DPCC",2022,4,Saturday,summer,272.49,4,East Delhi
14873,2022-01-05,75.89,1.76,8.87,24.63,313.76,110.9,"Patparganj, Delhi - DPCC",2022,1,Wednesday,winter,313.76,1,East Delhi
14874,2022-02-05,75.89,1.74,6.55,16.28,259.78,95.97,"Patparganj, Delhi - DPCC",2022,2,Saturday,winter,259.78,4,East Delhi
14875,2022-03-05,75.89,1.52,7.92,16.98,340.42,128.71,"Patparganj, Delhi - DPCC",2022,3,Saturday,summer,340.42,1,East Delhi
14876,2022-04-05,66.43,1.39,6.05,18.96,198.14,81.63,"Patparganj, Delhi - DPCC",2022,4,Tuesday,summer,198.14,3,East Delhi
14877,2022-05-05,58.28,2.01,10.87,37.41,182.32,81.03,"Patparganj, Delhi - DPCC",2022,5,Thursday,summer,182.32,3,East Delhi
14878,2022-06-05,59.86,1.39,12.62,49.52,277.06,116.54,"Patparganj, Delhi - DPCC",2022,6,Sunday,monsoon,277.06,4,East Delhi
14879,2022-07-05,59.84,2.6450000000000005,10.43,43.91,211.0,87.18,"Patparganj, Delhi - DPCC",2022,7,Tuesday,monsoon,211.0,4,East Delhi
14880,2022-08-05,75.89,2.05,9.52,24.25,200.61,85.43,"Patparganj, Delhi - DPCC",2022,8,Friday,monsoon,200.61,4,East Delhi
14881,2022-09-05,75.89,1.57,6.5,16.71,158.02,65.71,"Patparganj, Delhi - DPCC",2022,9,Monday,pre-monsoon,158.02,3,East Delhi
14882,2022-10-05,75.89,1.61,6.22,17.85,159.71,64.54,"Patparganj, Delhi - DPCC",2022,10,Wednesday,pre-monsoon,159.71,3,East Delhi
14883,2022-11-05,75.89,1.82,6.85,17.41,151.92,46.75,"Patparganj, Delhi - DPCC",2022,11,Saturday,pre-monsoon,151.92,3,East Delhi
14884,2022-12-05,75.89,1.78,8.85,21.33,167.66,61.84,"Patparganj, Delhi - DPCC",2022,12,Monday,winter,167.66,3,East Delhi
14885,2022-05-13,52.0,2.02,6.77,25.71,195.39,83.21,"Patparganj, Delhi - DPCC",2022,5,Friday,summer,195.39,3,East Delhi
14886,2022-05-14,75.89,1.45,8.96,57.83,263.86,117.68,"Patparganj, Delhi - DPCC",2022,5,Saturday,summer,263.86,4,East Delhi
14887,2022-05-15,74.19,1.57,12.74,60.29,274.82,119.81,"Patparganj, Delhi - DPCC",2022,5,Sunday,summer,274.82,4,East Delhi
14888,2022-05-16,45.49,1.16,8.69,30.63,376.83,131.92,"Patparganj, Delhi - DPCC",2022,5,Monday,summer,376.83,1,East Delhi
14889,2022-05-17,75.23,1.69,9.4,18.19,218.65,74.62,"Patparganj, Delhi - DPCC",2022,5,Tuesday,summer,218.65,4,East Delhi
14890,2022-05-18,75.89,1.61,13.23,27.06,234.23,67.73,"Patparganj, Delhi - DPCC",2022,5,Wednesday,summer,234.23,4,East Delhi
14891,2022-05-19,75.89,1.82,17.47,40.9,234.08,76.88,"Patparganj, Delhi - DPCC",2022,5,Thursday,summer,234.08,4,East Delhi
14892,2022-05-20,60.95,1.64,15.39,51.14,294.97,84.39,"Patparganj, Delhi - DPCC",2022,5,Friday,summer,294.97,4,East Delhi
14893,2022-05-21,75.89,1.5,11.32,35.98,317.26,64.92,"Patparganj, Delhi - DPCC",2022,5,Saturday,summer,317.26,1,East Delhi
14894,2022-05-22,75.89,1.5,13.75,32.06,176.28,52.83,"Patparganj, Delhi - DPCC",2022,5,Sunday,summer,176.28,3,East Delhi
14895,2022-05-23,75.89,1.48,7.44,23.74,97.81,24.62,"Patparganj, Delhi - DPCC",2022,5,Monday,summer,97.81,2,East Delhi
14896,2022-05-24,65.99,1.38,6.05,31.13,76.92,33.39,"Patparganj, Delhi - DPCC",2022,5,Tuesday,summer,76.92,2,East Delhi
14897,2022-05-25,75.89,0.7,16.01,53.16,167.93,79.86,"Patparganj, Delhi - DPCC",2022,5,Wednesday,summer,167.93,3,East Delhi
14898,2022-05-26,75.89,0.55,15.07,50.78,202.88,108.34,"Patparganj, Delhi - DPCC",2022,5,Thursday,summer,202.88,4,East Delhi
14899,2022-05-27,63.9,0.45,10.2,47.43,196.86,83.83,"Patparganj, Delhi - DPCC",2022,5,Friday,summer,196.86,3,East Delhi
14900,2022-05-28,69.83,0.39,9.0,37.81,345.26,71.76,"Patparganj, Delhi - DPCC",2022,5,Saturday,summer,345.26,1,East Delhi
14901,2022-05-29,75.89,1.12,11.87,38.01,253.55,65.24,"Patparganj, Delhi - DPCC",2022,5,Sunday,summer,253.55,4,East Delhi
14902,2022-05-30,69.81,1.12,6.73,45.65,179.31,57.86,"Patparganj, Delhi - DPCC",2022,5,Monday,summer,179.31,3,East Delhi
14903,2022-05-31,60.12,2.6450000000000005,10.86,73.73,301.68,94.41,"Patparganj, Delhi - DPCC",2022,5,Tuesday,summer,301.68,1,East Delhi
14904,2022-01-06,75.89,1.67,10.63,78.28,296.77,87.39,"Patparganj, Delhi - DPCC",2022,1,Thursday,winter,296.77,4,East Delhi
14905,2022-02-06,75.89,2.13,9.41,65.21,245.59,71.64,"Patparganj, Delhi - DPCC",2022,2,Sunday,winter,245.59,4,East Delhi
14906,2022-03-06,73.57,1.55,14.99,73.13,255.98,87.39,"Patparganj, Delhi - DPCC",2022,3,Sunday,summer,255.98,4,East Delhi
14907,2022-04-06,66.23,1.68,10.71,79.46,241.62,72.44,"Patparganj, Delhi - DPCC",2022,4,Wednesday,summer,241.62,4,East Delhi
14908,2022-05-06,60.49,0.7,6.91,56.38,234.46,48.02,"Patparganj, Delhi - DPCC",2022,5,Friday,summer,234.46,4,East Delhi
14909,2022-06-06,73.72,1.42,8.74,59.89,204.42,44.86,"Patparganj, Delhi - DPCC",2022,6,Monday,monsoon,204.42,4,East Delhi
14910,2022-07-06,59.85,1.17,8.65,56.19,363.12,75.09,"Patparganj, Delhi - DPCC",2022,7,Wednesday,monsoon,363.12,1,East Delhi
14911,2022-08-06,54.77,1.56,7.52,46.6,367.94,70.22,"Patparganj, Delhi - DPCC",2022,8,Saturday,monsoon,367.94,1,East Delhi
14912,2022-09-06,67.09,1.55,5.71,49.13,261.25,50.16,"Patparganj, Delhi - DPCC",2022,9,Tuesday,pre-monsoon,261.25,4,East Delhi
14913,2022-10-06,45.8,1.57,6.09,47.93,325.31,62.19,"Patparganj, Delhi - DPCC",2022,10,Thursday,pre-monsoon,325.31,1,East Delhi
14914,2022-11-06,45.23,1.55,6.42,44.23,287.02,62.42,"Patparganj, Delhi - DPCC",2022,11,Sunday,pre-monsoon,287.02,4,East Delhi
14915,2022-12-06,63.98,1.69,7.16,42.93,265.21,63.66,"Patparganj, Delhi - DPCC",2022,12,Tuesday,winter,265.21,4,East Delhi
14916,2022-06-13,51.68,1.38,5.3,33.97,211.42,41.1,"Patparganj, Delhi - DPCC",2022,6,Monday,monsoon,211.42,4,East Delhi
14917,2022-06-14,45.62,1.43,5.83,22.87,244.03,48.52,"Patparganj, Delhi - DPCC",2022,6,Tuesday,monsoon,244.03,4,East Delhi
14918,2022-06-15,46.22,1.55,3.96,22.72,125.0,31.7,"Patparganj, Delhi - DPCC",2022,6,Wednesday,monsoon,125.0,3,East Delhi
14919,2022-06-16,58.21,1.51,4.54,23.93,120.1,37.48,"Patparganj, Delhi - DPCC",2022,6,Thursday,monsoon,120.1,3,East Delhi
14920,2022-06-17,32.76,1.6,2.97,26.61,74.06,37.6,"Patparganj, Delhi - DPCC",2022,6,Friday,monsoon,74.06,2,East Delhi
14921,2022-06-18,33.55,1.61,3.25,17.99,75.74,49.33,"Patparganj, Delhi - DPCC",2022,6,Saturday,monsoon,75.74,2,East Delhi
14922,2022-06-19,26.77,1.55,4.19,29.9,110.41,67.94,"Patparganj, Delhi - DPCC",2022,6,Sunday,monsoon,110.41,3,East Delhi
14923,2022-06-20,48.68,1.74,6.09,32.08,124.71,69.64,"Patparganj, Delhi - DPCC",2022,6,Monday,monsoon,124.71,3,East Delhi
14924,2022-06-21,31.37,1.66,2.67,35.15,113.47,59.35,"Patparganj, Delhi - DPCC",2022,6,Tuesday,monsoon,113.47,3,East Delhi
14925,2022-06-22,63.37,1.37,4.64,17.26,141.92,63.02,"Patparganj, Delhi - DPCC",2022,6,Wednesday,monsoon,141.92,3,East Delhi
14926,2022-06-23,55.18,1.42,5.54,23.9,156.74,58.5,"Patparganj, Delhi - DPCC",2022,6,Thursday,monsoon,156.74,3,East Delhi
14927,2022-06-24,75.89,1.59,9.04,34.57,195.1,70.16,"Patparganj, Delhi - DPCC",2022,6,Friday,monsoon,195.1,3,East Delhi
14928,2022-06-25,64.87,1.38,14.26,49.75,227.44,87.97,"Patparganj, Delhi - DPCC",2022,6,Saturday,monsoon,227.44,4,East Delhi
14929,2022-06-26,51.02,0.59,4.79,21.24,143.67,82.86,"Patparganj, Delhi - DPCC",2022,6,Sunday,monsoon,143.67,3,East Delhi
14930,2022-06-27,50.72,0.68,4.11,17.42,119.47,81.23,"Patparganj, Delhi - DPCC",2022,6,Monday,monsoon,119.47,3,East Delhi
14931,2022-06-28,75.09,0.74,4.82,23.62,164.23,116.78,"Patparganj, Delhi - DPCC",2022,6,Tuesday,monsoon,164.23,3,East Delhi
14932,2022-06-29,75.89,1.33,7.09,27.4,180.22,120.56,"Patparganj, Delhi - DPCC",2022,6,Wednesday,monsoon,180.22,3,East Delhi
14933,2022-06-30,23.05,0.7,2.61,32.33,53.9,58.65,"Patparganj, Delhi - DPCC",2022,6,Thursday,monsoon,58.65,2,East Delhi
14934,2022-01-07,11.57,0.84,1.79,32.32,63.69,32.75,"Patparganj, Delhi - DPCC",2022,1,Friday,winter,63.69,2,East Delhi
14935,2022-02-07,13.55,0.53,1.38,28.01,90.29,49.15,"Patparganj, Delhi - DPCC",2022,2,Monday,winter,90.29,2,East Delhi
14936,2022-03-07,19.99,0.84,2.69,26.02,68.46,40.85,"Patparganj, Delhi - DPCC",2022,3,Monday,summer,68.46,2,East Delhi
14937,2022-04-07,14.82,0.8,5.8,51.5,143.35,84.72,"Patparganj, Delhi - DPCC",2022,4,Thursday,summer,143.35,3,East Delhi
14938,2022-05-07,21.44,0.7,8.27,32.98,119.85,94.24,"Patparganj, Delhi - DPCC",2022,5,Saturday,summer,119.85,3,East Delhi
14939,2022-06-07,35.54,0.64,9.01,22.5,113.38,79.68,"Patparganj, Delhi - DPCC",2022,6,Tuesday,monsoon,113.38,3,East Delhi
14940,2022-07-07,49.98,0.6,8.65,20.65,92.09,61.24,"Patparganj, Delhi - DPCC",2022,7,Thursday,monsoon,92.09,2,East Delhi
14941,2022-08-07,62.5,0.68,8.47,21.37,105.12,64.16,"Patparganj, Delhi - DPCC",2022,8,Sunday,monsoon,105.12,3,East Delhi
14942,2022-09-07,33.15,0.53,8.44,22.96,108.67,64.74,"Patparganj, Delhi - DPCC",2022,9,Wednesday,pre-monsoon,108.67,3,East Delhi
14943,2022-10-07,41.78,0.64,9.01,18.07,96.83,46.74,"Patparganj, Delhi - DPCC",2022,10,Friday,pre-monsoon,96.83,2,East Delhi
14944,2022-11-07,51.72,0.82,8.94,37.72,101.93,57.7,"Patparganj, Delhi - DPCC",2022,11,Monday,pre-monsoon,101.93,3,East Delhi
14945,2022-12-07,53.0,0.65,8.39,35.74,92.16,51.62,"Patparganj, Delhi - DPCC",2022,12,Wednesday,winter,92.16,2,East Delhi
14946,2022-07-13,64.84,0.59,8.58,28.16,73.9,38.58,"Patparganj, Delhi - DPCC",2022,7,Wednesday,monsoon,73.9,2,East Delhi
14947,2022-07-14,40.22,0.71,8.46,29.12,80.2,33.01,"Patparganj, Delhi - DPCC",2022,7,Thursday,monsoon,80.2,2,East Delhi
14948,2022-07-15,63.74,0.48,7.85,20.93,71.27,22.43,"Patparganj, Delhi - DPCC",2022,7,Friday,monsoon,71.27,2,East Delhi
14949,2022-07-16,52.09,0.63,7.69,31.02,51.43,26.58,"Patparganj, Delhi - DPCC",2022,7,Saturday,monsoon,52.09,2,East Delhi
14950,2022-07-17,47.22,0.29,8.34,22.92,59.28,30.28,"Patparganj, Delhi - DPCC",2022,7,Sunday,monsoon,59.28,2,East Delhi
14951,2022-07-18,64.26,0.95,10.24,31.16,90.27,39.52,"Patparganj, Delhi - DPCC",2022,7,Monday,monsoon,90.27,2,East Delhi
14952,2022-07-19,22.66,1.73,10.01,32.03,101.66,51.25,"Patparganj, Delhi - DPCC",2022,7,Tuesday,monsoon,101.66,3,East Delhi
14953,2022-07-20,30.43,1.72,8.43,37.23,64.58,33.43,"Patparganj, Delhi - DPCC",2022,7,Wednesday,monsoon,64.58,2,East Delhi
14954,2022-07-21,45.79,1.94,7.42,35.65,92.76,60.59,"Patparganj, Delhi - DPCC",2022,7,Thursday,monsoon,92.76,2,East Delhi
14955,2022-07-22,36.94,1.73,8.6,32.58,79.85,53.07,"Patparganj, Delhi - DPCC",2022,7,Friday,monsoon,79.85,2,East Delhi
14956,2022-07-23,37.86,1.51,8.63,22.99,51.92,26.43,"Patparganj, Delhi - DPCC",2022,7,Saturday,monsoon,51.92,2,East Delhi
14957,2022-07-24,42.15,1.53,7.63,22.01,49.9,22.74,"Patparganj, Delhi - DPCC",2022,7,Sunday,monsoon,49.9,0,East Delhi
14958,2022-07-25,53.96,1.5,8.26,16.06,47.75,17.66,"Patparganj, Delhi - DPCC",2022,7,Monday,monsoon,53.96,2,East Delhi
14959,2022-07-26,45.32,1.49,8.33,17.79,49.49,22.08,"Patparganj, Delhi - DPCC",2022,7,Tuesday,monsoon,49.49,0,East Delhi
14960,2022-07-27,33.11,1.63,7.46,17.92,51.62,27.94,"Patparganj, Delhi - DPCC",2022,7,Wednesday,monsoon,51.62,2,East Delhi
14961,2022-07-28,32.69,1.5,7.46,28.88,38.39,18.62,"Patparganj, Delhi - DPCC",2022,7,Thursday,monsoon,38.39,0,East Delhi
14962,2022-07-29,18.64,1.55,8.83,30.09,38.78,15.28,"Patparganj, Delhi - DPCC",2022,7,Friday,monsoon,38.78,0,East Delhi
14963,2022-07-30,19.25,1.23,6.79,35.82,49.34,10.89,"Patparganj, Delhi - DPCC",2022,7,Saturday,monsoon,49.34,0,East Delhi
14964,2022-07-31,30.26,0.4,2.86,29.54,47.46,78.25,"Patparganj, Delhi - DPCC",2022,7,Sunday,monsoon,78.25,2,East Delhi
14965,2022-01-08,32.69,0.88,3.75,32.59,68.77,13.34,"Patparganj, Delhi - DPCC",2022,1,Saturday,winter,68.77,2,East Delhi
14966,2022-02-08,20.3,1.55,4.39,28.06,82.65,30.6,"Patparganj, Delhi - DPCC",2022,2,Tuesday,winter,82.65,2,East Delhi
14967,2022-03-08,13.66,1.69,2.48,46.6,121.65,51.81,"Patparganj, Delhi - DPCC",2022,3,Tuesday,summer,121.65,3,East Delhi
14968,2022-04-08,41.1,1.15,3.6,31.48,93.45,51.15,"Patparganj, Delhi - DPCC",2022,4,Friday,summer,93.45,2,East Delhi
14969,2022-05-08,34.37,1.62,3.56,32.26,64.17,40.18,"Patparganj, Delhi - DPCC",2022,5,Sunday,summer,64.17,2,East Delhi
14970,2022-06-08,23.41,1.56,3.2,31.37,89.49,57.08,"Patparganj, Delhi - DPCC",2022,6,Wednesday,monsoon,89.49,2,East Delhi
14971,2022-07-08,11.59,1.21,3.51,35.3,81.19,48.85,"Patparganj, Delhi - DPCC",2022,7,Friday,monsoon,81.19,2,East Delhi
14972,2022-08-08,34.78,1.4,3.74,31.34,88.17,47.33,"Patparganj, Delhi - DPCC",2022,8,Monday,monsoon,88.17,2,East Delhi
14973,2022-09-08,18.24,1.09,3.74,29.44,87.38,41.42,"Patparganj, Delhi - DPCC",2022,9,Thursday,pre-monsoon,87.38,2,East Delhi
14974,2022-10-08,24.75,1.27,3.22,24.85,63.6,19.04,"Patparganj, Delhi - DPCC",2022,10,Saturday,pre-monsoon,63.6,2,East Delhi
14975,2022-11-08,21.62,1.33,3.22,19.54,46.41,12.43,"Patparganj, Delhi - DPCC",2022,11,Tuesday,pre-monsoon,46.41,0,East Delhi
14976,2022-12-08,31.25,1.23,5.95,20.63,56.3,17.87,"Patparganj, Delhi - DPCC",2022,12,Thursday,winter,56.3,2,East Delhi
14977,2022-08-13,30.18,1.31,13.87,23.34,57.32,26.9,"Patparganj, Delhi - DPCC",2022,8,Saturday,monsoon,57.32,2,East Delhi
14978,2022-08-14,17.82,1.36,13.58,28.94,52.44,26.99,"Patparganj, Delhi - DPCC",2022,8,Sunday,monsoon,52.44,2,East Delhi
14979,2022-08-15,16.48,1.17,13.64,15.98,40.92,18.26,"Patparganj, Delhi - DPCC",2022,8,Monday,monsoon,40.92,0,East Delhi
14980,2022-08-16,16.4,1.53,15.93,19.66,42.93,10.29,"Patparganj, Delhi - DPCC",2022,8,Tuesday,monsoon,42.93,0,East Delhi
14981,2022-08-17,17.3,1.5,15.77,17.61,29.4,9.9,"Patparganj, Delhi - DPCC",2022,8,Wednesday,monsoon,29.4,0,East Delhi
14982,2022-08-18,24.22,1.31,14.2,30.38,44.56,15.97,"Patparganj, Delhi - DPCC",2022,8,Thursday,monsoon,44.56,0,East Delhi
14983,2022-08-19,20.13,1.13,14.02,25.88,55.21,14.61,"Patparganj, Delhi - DPCC",2022,8,Friday,monsoon,55.21,2,East Delhi
14984,2022-08-20,17.12,1.53,15.14,36.26,84.21,34.24,"Patparganj, Delhi - DPCC",2022,8,Saturday,monsoon,84.21,2,East Delhi
14985,2022-08-21,17.88,1.29,14.91,25.54,116.68,46.94,"Patparganj, Delhi - DPCC",2022,8,Sunday,monsoon,116.68,3,East Delhi
14986,2022-08-22,13.35,1.02,10.48,19.5,91.6,33.66,"Patparganj, Delhi - DPCC",2022,8,Monday,monsoon,91.6,2,East Delhi
14987,2022-08-23,40.05,0.56,3.42,18.59,66.51,24.15,"Patparganj, Delhi - DPCC",2022,8,Tuesday,monsoon,66.51,2,East Delhi
14988,2022-08-24,30.22,0.69,3.28,22.66,56.39,22.21,"Patparganj, Delhi - DPCC",2022,8,Wednesday,monsoon,56.39,2,East Delhi
14989,2022-08-25,68.19,0.75,2.76,31.93,96.95,38.86,"Patparganj, Delhi - DPCC",2022,8,Thursday,monsoon,96.95,2,East Delhi
14990,2022-08-26,40.63,0.7,2.48,30.28,104.64,39.38,"Patparganj, Delhi - DPCC",2022,8,Friday,monsoon,104.64,3,East Delhi
14991,2022-08-27,37.23,0.7,3.07,27.0,100.49,30.83,"Patparganj, Delhi - DPCC",2022,8,Saturday,monsoon,100.49,3,East Delhi
14992,2022-08-28,39.73,0.77,2.39,28.89,136.45,35.49,"Patparganj, Delhi - DPCC",2022,8,Sunday,monsoon,136.45,3,East Delhi
14993,2022-08-29,60.01,0.55,3.45,30.22,135.27,41.51,"Patparganj, Delhi - DPCC",2022,8,Monday,monsoon,135.27,3,East Delhi
14994,2022-08-30,37.85,0.89,3.32,54.27,112.91,53.85,"Patparganj, Delhi - DPCC",2022,8,Tuesday,monsoon,112.91,3,East Delhi
14995,2022-08-31,53.46,0.83,3.18,36.46,121.64,42.11,"Patparganj, Delhi - DPCC",2022,8,Wednesday,monsoon,121.64,3,East Delhi
14996,2022-01-09,62.93,0.77,3.43,42.42,130.79,45.92,"Patparganj, Delhi - DPCC",2022,1,Sunday,winter,130.79,3,East Delhi
14997,2022-02-09,23.76,1.23,3.61,66.05,127.08,53.99,"Patparganj, Delhi - DPCC",2022,2,Wednesday,winter,127.08,3,East Delhi
14998,2022-03-09,30.78,0.35,3.28,33.95,107.51,30.48,"Patparganj, Delhi - DPCC",2022,3,Wednesday,summer,107.51,3,East Delhi
14999,2022-04-09,45.2,0.44,2.01,29.41,78.84,21.4,"Patparganj, Delhi - DPCC",2022,4,Saturday,summer,78.84,2,East Delhi
15000,2022-05-09,63.56,0.56,1.71,25.82,88.45,23.48,"Patparganj, Delhi - DPCC",2022,5,Monday,summer,88.45,2,East Delhi
15001,2022-06-09,55.91,0.73,3.41,26.41,127.02,42.99,"Patparganj, Delhi - DPCC",2022,6,Thursday,monsoon,127.02,3,East Delhi
15002,2022-07-09,75.89,0.74,3.23,23.83,136.77,53.27,"Patparganj, Delhi - DPCC",2022,7,Saturday,monsoon,136.77,3,East Delhi
15003,2022-08-09,75.89,0.72,3.19,25.65,151.09,70.36,"Patparganj, Delhi - DPCC",2022,8,Tuesday,monsoon,151.09,3,East Delhi
15004,2022-09-09,60.86,0.8,2.93,26.21,116.58,68.4,"Patparganj, Delhi - DPCC",2022,9,Friday,pre-monsoon,116.58,3,East Delhi
15005,2022-10-09,43.3,0.53,3.07,24.36,102.97,56.16,"Patparganj, Delhi - DPCC",2022,10,Sunday,pre-monsoon,102.97,3,East Delhi
15006,2022-11-09,58.88,0.61,2.9,18.96,74.23,27.68,"Patparganj, Delhi - DPCC",2022,11,Wednesday,pre-monsoon,74.23,2,East Delhi
15007,2022-12-09,56.58,0.71,2.44,19.96,75.27,24.74,"Patparganj, Delhi - DPCC",2022,12,Friday,winter,75.27,2,East Delhi
15008,2022-09-13,31.77,0.7,2.5,21.97,74.01,14.03,"Patparganj, Delhi - DPCC",2022,9,Tuesday,pre-monsoon,74.01,2,East Delhi
15009,2022-09-14,37.8,0.68,2.83,19.92,68.8,17.66,"Patparganj, Delhi - DPCC",2022,9,Wednesday,pre-monsoon,68.8,2,East Delhi
15010,2022-09-15,36.24,0.77,3.29,15.12,28.99,14.92,"Patparganj, Delhi - DPCC",2022,9,Thursday,pre-monsoon,36.24,0,East Delhi
15011,2022-09-16,26.41,0.8,3.04,21.22,23.99,16.85,"Patparganj, Delhi - DPCC",2022,9,Friday,pre-monsoon,26.41,0,East Delhi
15012,2022-09-17,45.62,0.66,2.68,27.44,80.3,35.09,"Patparganj, Delhi - DPCC",2022,9,Saturday,pre-monsoon,80.3,2,East Delhi
15013,2022-09-18,74.33,0.9,3.26,33.1,118.74,49.95,"Patparganj, Delhi - DPCC",2022,9,Sunday,pre-monsoon,118.74,3,East Delhi
15014,2022-09-19,41.76,0.83,3.42,42.27,173.03,82.82,"Patparganj, Delhi - DPCC",2022,9,Monday,pre-monsoon,173.03,3,East Delhi
15015,2022-09-20,48.12,1.0,4.18,39.79,115.67,55.89,"Patparganj, Delhi - DPCC",2022,9,Tuesday,pre-monsoon,115.67,3,East Delhi
15016,2022-09-21,41.67,0.99,3.34,36.71,96.45,42.65,"Patparganj, Delhi - DPCC",2022,9,Wednesday,pre-monsoon,96.45,2,East Delhi
15017,2022-09-22,29.52,0.88,2.41,22.57,46.27,27.73,"Patparganj, Delhi - DPCC",2022,9,Thursday,pre-monsoon,46.27,0,East Delhi
15018,2022-09-23,31.14,0.89,3.3,31.27,37.67,24.9,"Patparganj, Delhi - DPCC",2022,9,Friday,pre-monsoon,37.67,0,East Delhi
15019,2022-09-24,24.68,0.79,3.29,22.64,33.68,23.87,"Patparganj, Delhi - DPCC",2022,9,Saturday,pre-monsoon,33.68,0,East Delhi
15020,2022-09-25,39.4,0.9,3.03,32.63,48.65,23.84,"Patparganj, Delhi - DPCC",2022,9,Sunday,pre-monsoon,48.65,0,East Delhi
15021,2022-09-26,44.28,0.82,2.23,36.37,109.39,59.51,"Patparganj, Delhi - DPCC",2022,9,Monday,pre-monsoon,109.39,3,East Delhi
15022,2022-09-27,43.49,0.87,3.21,35.09,110.28,41.91,"Patparganj, Delhi - DPCC",2022,9,Tuesday,pre-monsoon,110.28,3,East Delhi
15023,2022-09-28,52.86,1.0,3.48,45.72,151.74,56.02,"Patparganj, Delhi - DPCC",2022,9,Wednesday,pre-monsoon,151.74,3,East Delhi
15024,2022-09-29,61.08,0.78,2.9,38.32,141.52,64.65,"Patparganj, Delhi - DPCC",2022,9,Thursday,pre-monsoon,141.52,3,East Delhi
15025,2022-09-30,65.35,0.96,2.85,48.16,171.2,84.09,"Patparganj, Delhi - DPCC",2022,9,Friday,pre-monsoon,171.2,3,East Delhi
15026,2022-01-10,68.04,1.04,2.58,47.86,174.83,83.42,"Patparganj, Delhi - DPCC",2022,1,Monday,winter,174.83,3,East Delhi
15027,2022-02-10,61.85,0.85,3.51,51.0,162.83,69.47,"Patparganj, Delhi - DPCC",2022,2,Thursday,winter,162.83,3,East Delhi
15028,2022-03-10,61.22,0.82,3.55,39.81,126.25,42.11,"Patparganj, Delhi - DPCC",2022,3,Thursday,summer,126.25,3,East Delhi
15029,2022-04-10,63.32,1.18,3.48,53.83,176.03,61.83,"Patparganj, Delhi - DPCC",2022,4,Sunday,summer,176.03,3,East Delhi
15030,2022-05-10,68.5,0.74,2.77,41.45,184.52,103.72,"Patparganj, Delhi - DPCC",2022,5,Tuesday,summer,184.52,3,East Delhi
15031,2022-06-10,30.81,0.52,1.83,16.42,54.62,7.96,"Patparganj, Delhi - DPCC",2022,6,Friday,monsoon,54.62,2,East Delhi
15032,2022-07-10,22.23,0.67,2.36,25.28,34.25,15.4,"Patparganj, Delhi - DPCC",2022,7,Sunday,monsoon,34.25,0,East Delhi
15033,2022-08-10,16.02,0.63,3.78,26.92,21.36,14.47,"Patparganj, Delhi - DPCC",2022,8,Wednesday,monsoon,26.92,0,East Delhi
15034,2022-09-10,26.71,0.69,3.85,20.42,9.76,6.39,"Patparganj, Delhi - DPCC",2022,9,Saturday,pre-monsoon,26.71,0,East Delhi
15035,2022-10-10,15.65,0.69,3.6,23.75,23.49,14.88,"Patparganj, Delhi - DPCC",2022,10,Monday,pre-monsoon,23.75,0,East Delhi
15036,2022-11-10,31.66,1.54,3.13,41.93,67.71,37.77,"Patparganj, Delhi - DPCC",2022,11,Thursday,pre-monsoon,67.71,2,East Delhi
15037,2022-12-10,46.77,0.84,2.94,57.54,165.25,84.98,"Patparganj, Delhi - DPCC",2022,12,Saturday,winter,165.25,3,East Delhi
15038,2022-10-13,42.93,0.88,2.4,53.63,130.39,52.69,"Patparganj, Delhi - DPCC",2022,10,Thursday,pre-monsoon,130.39,3,East Delhi
15039,2022-10-14,52.24,0.92,3.92,58.79,179.99,80.29,"Patparganj, Delhi - DPCC",2022,10,Friday,pre-monsoon,179.99,3,East Delhi
15040,2022-10-15,52.42,1.14,3.31,69.23,217.55,92.59,"Patparganj, Delhi - DPCC",2022,10,Saturday,pre-monsoon,217.55,4,East Delhi
15041,2022-10-16,27.75,1.72,4.38,72.16,269.29,119.88,"Patparganj, Delhi - DPCC",2022,10,Sunday,pre-monsoon,269.29,4,East Delhi
15042,2022-10-17,20.27,1.62,4.99,93.77,246.73,109.43,"Patparganj, Delhi - DPCC",2022,10,Monday,pre-monsoon,246.73,4,East Delhi
15043,2022-10-18,23.9,1.44,7.97,93.34,254.71,105.36,"Patparganj, Delhi - DPCC",2022,10,Tuesday,pre-monsoon,254.71,4,East Delhi
15044,2022-10-19,31.37,1.45,8.24,92.75,297.62,129.73,"Patparganj, Delhi - DPCC",2022,10,Wednesday,pre-monsoon,297.62,4,East Delhi
15045,2022-10-20,27.68,0.71,8.65,100.53999999999999,241.48,106.51,"Patparganj, Delhi - DPCC",2022,10,Thursday,pre-monsoon,241.48,4,East Delhi
15046,2022-10-21,36.03,1.36,7.64,98.51,274.94,122.27,"Patparganj, Delhi - DPCC",2022,10,Friday,pre-monsoon,274.94,4,East Delhi
